คะแนนคณิตศาสตร์,คะแนนคอมพิวเตอร์,คะแนนภาษาไทย,คะแนนวิทยาศาสตร์,คะแนนศิลปะ,ทักษะการคิดเชิงตรรกะ,ทักษะความคิดสร้างสรรค์,ความสนใจด้านตัวเลข,ความสนใจด้านเทคโนโลยี,เพศ,แผนก
-0.1512766335214781,1.0918819265639943,0.7767712526352776,1.180334755393818,0.1107324478949044,-1.1645886145268816,1.6038720087740168,-1.302443263289282,1.4886045761990656,-0.9729754237340348,1
-0.8633427538316057,-1.1579983330374346,-0.8237198205837392,1.6346470549388663,1.6524086147539854,-1.768020463741573,-0.0105005174734322,1.683992772761016,1.566900358368502,1.0277751889788251,2
0.2437737482944151,0.1453463988462129,0.140551198684861,-0.0443331825102262,1.3904244295361028,-0.0080109035320563,0.3808625191926158,-1.1110050558501603,1.4494566851143476,1.0277751889788251,2
-0.8389569277935877,-1.6238325718095366,0.1703740137137872,0.0248012978553249,0.0200456145502527,-0.4102988030085173,-0.4507839337227365,-1.0344297728745118,0.2358720614880818,-0.9729754237340348,2
-1.4632340743668506,-0.6029617932238664,-1.2462097001601875,0.365535522514111,-1.6324700152856255,-1.2148746019614394,1.016827453774944,-0.8047039239475657,1.6451961405379387,1.0277751889788251,1
1.077768998794633,-1.7031235060686178,0.6674209308625503,0.4791135974003737,-0.8112503577757225,1.5005687195046722,-0.1572616562232002,1.1862534334192991,-0.9385646710534654,1.0277751889788251,0
-1.0681836925509578,0.596313587444737,1.1396155021538752,-1.2690011204142704,0.7808073831637207,0.4948489708135198,0.4297828987758721,-0.6515533579962685,0.783942536674137,-0.9729754237340348,2
-1.4729884047820578,1.329754729341238,-1.4350875286767175,-1.6393644080868643,0.5792810868422721,-1.0137306522232088,-0.2551024153897123,0.3822129621749885,-1.369191472985366,-0.9729754237340348,1
0.3022997307856579,0.1453463988462129,0.7270665609204012,-1.4023319039764044,-0.796135885551614,-0.56115676531219,-1.575952664137625,-0.383539867581498,-0.1164589582743824,-0.9729754237340348,0
0.6632099561483258,0.3237510009291453,0.6922732767199884,1.442058145349118,-0.2217859410354857,0.5954209456826351,-0.5975450724725045,0.8799523015167049,1.4103087940296288,-0.9729754237340348,2
0.7168587734319654,-1.485073436856145,0.94079673529437,0.2815865106416569,-1.5216305523088287,-0.56115676531219,0.0873402416930798,-1.647032036679701,-0.3904941958674102,-0.9729754237340348,0
-1.546145882896112,-0.7169425112212955,-0.0483266298316687,0.4544227115555341,1.012562623933387,-0.56115676531219,-0.4997043133059924,0.0376241887845694,-0.6253815423757195,1.0277751889788251,2
-0.3317317462028117,1.6617855165511406,0.6077753008046985,-1.0665358564865854,-1.1236161170739678,-0.1085828784011717,-1.6737934233041367,-1.647032036679701,-0.8994167799687474,1.0277751889788251,1
0.5461579911658387,1.2851535788205053,1.6615147651600763,-1.0319686163038102,1.6473704573459496,1.6514266818083454,0.2830217600261037,-1.3790185462649307,0.4707594079963911,-0.9729754237340348,2
-1.370567935422382,0.5368453867504259,1.074999402924535,0.2914628649795922,0.2971442719922444,-0.5108707778776326,0.4297828987758721,-0.2303893016302006,0.3533157347422365,-0.9729754237340348,2
-0.0537333293694058,1.3545331462972008,-0.0234742839742306,-1.0220922619658743,1.219127077662871,-0.9131586773540936,-0.4018635541394803,-0.1538140186545522,-1.5257830373242391,-0.9729754237340348,1
-1.3120419529311385,-1.2174665337317456,-1.186564070102336,-0.5628417852518579,-0.634914848494455,-1.667448488872458,-1.6737934233041367,-0.8429915654353901,-1.2908956908159297,-0.9729754237340348,2
-1.5266372220656976,1.587450265683252,-1.002656710757294,-1.2640629432453023,1.6725612443861306,0.997708845159096,-0.8910673499720405,1.2628287163949483,0.901386209928292,-0.9729754237340348,1
1.321627259174814,-0.7318095613948731,-1.201475477616799,-0.4937073048863067,-1.02789112632128,1.098280820028211,1.2125089721079685,0.3439253206871643,0.5490551901658277,1.0277751889788251,0
-0.3463632418256228,-0.3601333070554299,0.5779524857757724,0.7062697471728978,1.3904244295361028,-0.4102988030085173,-0.3040227949729682,1.2245410749071235,-0.3121984136979737,1.0277751889788251,2
-1.599794700179752,1.5676275321184814,-0.4211118176932411,1.5013162713767327,1.7481336055066738,-1.3657325642651124,1.55495162919076,-0.9195668484110388,0.0792804971492087,1.0277751889788251,2
0.0389328095750631,1.5230263815977487,-0.207381643319273,-1.2739392975832382,-1.5820884412052634,-1.0137306522232088,-1.1356692478883206,0.3056376791993399,-1.1734520175617749,1.0277751889788251,1
-1.077938022966165,-0.5187151755735925,0.3045766813439527,-0.8097506437002538,1.4256915313923555,-0.8125867024849781,-1.6737934233041367,-0.4601151505571468,1.4886045761990656,-0.9729754237340348,2
-0.3853805634864515,1.215774011343809,-0.9430110806994424,0.1877611444312661,1.7179046610584567,0.8468508828554229,-0.9889081091385526,1.109678150443651,-1.7606703838325484,-0.9729754237340348,1
0.8778052252828852,-0.479069708444052,0.8215054751786666,0.765527873200513,-1.4460581911882855,1.5005687195046722,0.185181000859592,-1.072717414362336,-1.7215224927478303,-0.9729754237340348,0
-0.7657994496795334,1.4140013469915118,-1.2760325151891136,-0.607285379772569,0.0452364015904337,0.7462789079863079,0.33194213960936,1.4159792823462454,0.5099072990811097,-0.9729754237340348,1
0.0925816268587026,-1.2472006340789012,-0.0383856914886933,-0.91345236424858,0.4331745220092223,-1.6171625014379003,0.6743847966921522,0.5736511696141102,-0.8211209977993108,1.0277751889788251,2
-0.6048529978286142,1.503203648032978,-1.6885814564225867,1.0371276174937485,-0.0001070150818924,0.0925610713370589,0.0384198621098236,-0.8047039239475657,0.2358720614880818,1.0277751889788251,1
0.7753847559232089,-1.3562256686851375,0.3940451264307306,1.2840364759421443,-0.7256016818391071,1.2491387823318842,-0.2551024153897123,-1.7236073196553496,-0.5862336512910015,1.0277751889788251,0
0.7851390863384162,-0.5930504264414811,0.9010329819224684,0.4939281289072773,1.7884388647709633,-1.3154465768305543,-0.4997043133059924,1.683992772761016,-0.2339026315285371,-0.9729754237340348,2
-1.243761640024688,0.9085216410898692,0.8413873518646173,1.5655125745733165,-1.0077384966891352,0.2937050210752892,1.4571108700242483,1.1862534334192991,1.2928651207754744,1.0277751889788251,1
-0.429275050354884,1.2108183279526166,1.0203242420381715,-1.2640629432453023,0.367678475704751,-0.7120147276158633,1.0657478333581998,1.2628287163949483,-1.4866351462395209,-0.9729754237340348,1
-1.1462183358726157,-0.3105764731435042,-1.067272809986633,-1.4566518528350512,-1.224379265234692,-0.9131586773540936,1.7017127679405284,0.1141994717602181,1.3320130118601925,1.0277751889788251,1
-0.2878372593343792,-1.2769347344260564,-0.6845466837820853,-1.046783147810714,0.4634034664574393,0.6457069331171926,-0.7932265908055284,-1.1110050558501603,0.783942536674137,1.0277751889788251,2
-0.1756624595594962,-0.7318095613948731,-0.8982768581560536,1.303789184618016,-0.9271279781605556,-0.8125867024849781,1.4571108700242483,-0.1921016601423764,-0.0381631761049459,1.0277751889788251,2
-0.6438703194894431,-0.0578366201926831,1.6118100734452,0.7062697471728978,0.9772955220771332,-1.1645886145268816,1.261429351691224,-1.149292697337985,-1.1343041264770566,1.0277751889788251,2
-0.0049616772933696,0.2147259663229085,-0.5205212011229937,-0.108529485706809,-0.418274079948898,1.701712669242903,-0.2061820358064565,-0.4218275090693222,-1.0951562353923383,-0.9729754237340348,1
-1.4778655699896617,-1.3116245181644046,0.2747538663150272,1.2840364759421443,0.0653890312225782,0.7462789079863079,0.2830217600261037,1.683992772761016,-1.6040788194936757,-0.9729754237340348,2
-0.2536971028811537,0.0710111479783242,0.2846948046580026,0.4494845343865657,1.3954625869441388,1.5005687195046722,0.33194213960936,0.5736511696141102,1.60604824945322,1.0277751889788251,2
-0.9999033796445072,-0.3700446738378152,0.831446413521642,-0.1480349030585522,1.5365309943691527,-1.5165905265687851,-0.1083412766399443,0.9182399430045294,-0.3904941958674102,-0.9729754237340348,2
0.6924729473939473,-0.8358789126099172,-0.4807574477510927,-0.7653070491795423,-1.622393700469553,-0.8125867024849781,1.55495162919076,0.8033770185410561,1.527752467283784,1.0277751889788251,0
0.4388603565985597,-0.0429695700191055,-0.9827748340713433,-1.1504848683590403,-1.617355543061517,-0.2594408407048444,0.5765440375256401,1.1479657919314752,-0.4687899780368464,1.0277751889788251,0
0.4583690174289738,-1.608965521635959,0.9855309578377582,-0.6961725688139915,-0.5744569595980207,-1.0640166396577662,1.506031249607504,0.7268017355654077,0.4707594079963911,-0.9729754237340348,0
-0.9755175536064892,-0.5088038087912072,-1.1020660941870466,-0.9381432500934196,-0.8515556170400124,0.3942769959444045,1.261429351691224,1.3394039993705968,1.0971256653518833,1.0277751889788251,1
-1.321796283346346,-1.0341062482576202,-1.1517707859019228,-1.1554230455280083,-0.9775095522409176,-1.5165905265687851,-1.3313507662213449,0.5736511696141102,1.4103087940296288,1.0277751889788251,2
-1.6827065087090134,-1.49498480363853,0.294635743000978,-1.2690011204142704,-0.0101833298979646,-0.0080109035320563,-0.6464654520557603,0.9948152259801778,-0.3513463047826918,1.0277751889788251,2
-0.3561175722408298,-1.445427969726604,-0.8187493514122515,1.2840364759421443,0.392869262744932,1.6514266818083454,0.5276236579423838,-0.8812792069232144,-1.643226710578394,-0.9729754237340348,2
1.2582241114759671,0.0462327310223613,-0.2620568042056367,-1.5455390418764738,0.6397389757387069,1.4502827320701148,0.4787032783591279,0.9565275844923536,-0.3121984136979737,1.0277751889788251,0
1.2923642679291925,1.64196278298637,1.348375207356355,-1.041844970641746,0.3727166331127876,0.2937050210752892,1.3103497312744798,-0.728128640971917,0.3533157347422365,-0.9729754237340348,0
1.150926476908687,1.731165084027837,-1.5195855045920077,0.6766406841590905,0.1711903367913391,1.5508547069392298,-0.6464654520557603,1.6457051312731918,1.566900358368502,1.0277751889788251,1
1.233838285437949,-0.7020754610477179,-1.335678145246965,-1.417146435483308,1.773324392546855,0.4445629833789624,1.4571108700242483,0.1907747547358669,-1.7606703838325484,1.0277751889788251,0
0.4144745305605417,1.3396660961236233,1.7112194568749526,-1.0813503879934896,-1.6576608023258066,0.2434190336407317,1.4081904904409923,-0.0389510941910789,-0.8602688888840291,-0.9729754237340348,1
-0.0439789989541984,-1.7031235060686178,0.2747538663150272,1.4025527279973742,-1.6727752745499151,0.0925610713370589,0.0873402416930798,1.377691640858421,-0.1556068493591005,1.0277751889788251,0
-0.2049254508051176,-0.3601333070554299,0.4785431023460197,-1.1356703368521364,1.2493560221110884,-0.611442752746748,-0.4507839337227365,-0.4601151505571468,0.5099072990811097,1.0277751889788251,2
1.4289248937420935,-0.8953471133042283,0.9308557969513944,-0.0887767770309374,-1.340256885619525,-1.5668765140033427,0.723305176275408,1.2245410749071235,-0.9777125621381836,-0.9729754237340348,0
1.5215910326865618,1.1265717103023427,-1.4002942444763045,-1.2640629432453023,1.4055389017602111,-1.3657325642651124,-0.7932265908055284,1.683992772761016,1.0971256653518833,1.0277751889788251,0
-0.926745901530453,1.3842672466443566,-0.3614661876353893,-0.0838385998619694,-0.9623950800168088,1.2994247697664416,-1.0867488683050648,1.1479657919314752,0.9405341010130102,1.0277751889788251,1
0.4291060261833524,-0.9349925804337688,1.398079899071231,-0.8936996555727083,0.7606547535315762,1.2994247697664416,-0.8910673499720405,1.2628287163949483,-1.7606703838325484,1.0277751889788251,0
-0.3561175722408298,0.457554452491345,0.8165350060071792,-0.9776486674451632,1.6775994017941664,-1.2148746019614394,-0.6464654520557603,-0.9578544898988632,0.3924636258269546,1.0277751889788251,2
-1.038920701305336,1.64196278298637,-0.1377950749184459,-0.8097506437002538,0.0401982441823971,-0.9131586773540936,0.6254644171088959,0.9182399430045294,0.9796819920977282,-0.9729754237340348,1
-1.053552196928147,-1.564364371115226,1.497489282500984,-1.0566595021486498,-0.1210227928747614,0.997708845159096,0.6254644171088959,-1.0344297728745118,-1.2125999086464931,-0.9729754237340348,2
-1.014534875267318,-0.5038481254000149,-1.5692901963068835,1.0519421490006522,0.906761318364626,1.2491387823318842,-1.575952664137625,-0.1538140186545522,-0.5079378691215649,-0.9729754237340348,2
-1.1218325098345976,-0.7318095613948731,-0.0582675681746441,-0.7208634546588311,-0.3326254040122822,-0.3097268281394019,-0.7932265908055284,-0.9961421313866874,-1.6040788194936757,1.0277751889788251,2
-0.5170640240917493,-0.4840253918352443,0.6674209308625503,0.6766406841590905,-0.9271279781605556,-1.1645886145268816,-0.8421469703887846,1.109678150443651,-1.5649309284089574,1.0277751889788251,2
-1.5656545437265268,0.3435737344939159,-0.3863185334928275,0.898858656762647,-1.244531894866837,0.1428470587716164,1.261429351691224,-0.728128640971917,-0.8602688888840291,1.0277751889788251,1
1.54597685872458,0.5368453867504259,-0.5205212011229937,1.43711996818015,0.9218757905887344,-1.1645886145268816,-0.7443062112222725,0.3056376791993399,-0.9777125621381836,1.0277751889788251,2
1.0875233292098403,0.6855158884862032,1.2937000464699917,-0.7998742893623179,-0.6399530059024913,-0.4102988030085173,-0.7932265908055284,1.2628287163949483,0.7056467545047008,-0.9729754237340348,0
-0.5365726849221637,-0.4146458243585483,1.726130864389415,-1.2146811715556232,0.0099692997341801,-0.0080109035320563,1.6527923883572726,-0.3069645846058493,-0.4296420869521283,-0.9729754237340348,2
-1.6046718653873555,-0.4542912914880891,-0.5006393244370432,-1.6294880537489282,-0.6500293207185639,0.6959929205517505,-0.0105005174734322,0.9565275844923536,0.8622383188435736,1.0277751889788251,1
-0.6389931542818397,0.5467567535328112,-0.8436016972696896,-1.535662687538538,0.1258469201190129,-1.0640166396577662,1.55495162919076,1.3011163578827727,0.6664988634199824,-0.9729754237340348,1
-1.4486025787440395,-1.5841871046799962,-1.002656710757294,-1.4615900300040192,0.2165337534636646,-0.0582968909666138,0.8700663150251764,-0.6898409994840927,0.1967241704033634,1.0277751889788251,2
0.1072131224815133,-0.2411969056668082,0.359251842230317,0.7408369873556734,0.1056942904868684,-0.8125867024849781,-0.5975450724725045,0.8416646600288806,-1.7215224927478303,1.0277751889788251,2
1.3899075720812648,0.2890612171907971,-0.7740151288688629,1.2000874640696897,-0.9573569226087728,-0.0582968909666138,0.5765440375256401,-0.498402792044971,1.527752467283784,1.0277751889788251,0
-0.0195931729161803,-0.68720841087414,-1.5344969121064702,-1.1208558053452329,0.5389758275779826,0.6959929205517505,-0.6953858316390167,0.9948152259801778,-0.5862336512910015,-0.9729754237340348,2
0.1462304441423428,0.7350727223981289,0.5332182632323841,0.0297394750242925,-0.3477398762363911,-0.611442752746748,0.723305176275408,-1.6853196781675253,0.431611516911673,1.0277751889788251,1
-0.3658719026560371,0.5418010701416189,0.896062512750981,1.7185960668113214,1.4256915313923555,-0.3097268281394019,-1.4781119049711129,-1.4555938292405792,0.6664988634199824,-0.9729754237340348,2
-1.5168828916504906,-0.7764107119156065,-0.679576214610598,1.061818503338588,0.1157706053029403,1.5508547069392298,1.0657478333581998,-0.8047039239475657,1.0971256653518833,1.0277751889788251,2
1.4972052066485435,-1.2224222171229384,1.0650584645815606,-0.1233440172137126,1.5919507258575514,-1.3154465768305543,0.4787032783591279,-0.1921016601423764,0.3533157347422365,-0.9729754237340348,2
1.3557674156280397,-0.6723413607005624,-0.7889265363833257,0.3951645855279189,-1.3704858300677425,-0.862872689919536,0.185181000859592,1.2245410749071235,-0.6645294334604378,-0.9729754237340348,0
-1.0633065273433542,0.4971999196208854,-0.972833895728368,-1.1504848683590403,0.7757692257556847,0.1428470587716164,0.2830217600261037,-0.9961421313866874,0.5882030812505459,1.0277751889788251,1
1.3899075720812648,-1.2422449506877085,-1.6537881722221732,0.6272589124694113,0.8664560591003364,0.7462789079863079,1.261429351691224,1.3011163578827727,0.783942536674137,-0.9729754237340348,0
-1.6534435174633917,0.3931305684058416,-1.2462097001601875,-1.4418373213281477,1.773324392546855,-0.7623007150504207,-1.2824303866380888,0.3822129621749885,-0.9777125621381836,1.0277751889788251,2
0.829033573206849,1.215774011343809,-0.2968500884060503,-1.0665358564865854,0.7304258090833585,1.4502827320701148,0.185181000859592,0.0759118302723939,0.5099072990811097,-0.9729754237340348,1
0.5949296432418749,0.373307834841071,0.6077753008046985,-0.6171617341105047,0.1308850775270495,1.6514266818083454,-1.575952664137625,1.4159792823462454,1.684344031622657,-0.9729754237340348,0
1.5118367022713552,1.131527393693535,-1.4201761211622548,-0.488769127717339,-0.3981214503167532,-0.5108707778776326,0.7722255558586639,-1.072717414362336,-1.5649309284089574,-0.9729754237340348,0
-0.3463632418256228,0.7499397725717065,0.6922732767199884,-0.0097659423274506,0.6044718738824532,1.4502827320701148,0.5276236579423838,1.3394039993705968,-1.2125999086464931,-0.9729754237340348,2
1.4776965458181297,0.4327760355353821,0.0659941611125465,-0.4245728245207559,0.4230982071931498,-1.667448488872458,1.6038720087740168,0.2673500377115156,-0.5079378691215649,-0.9729754237340348,0
-1.355936439799571,0.7251613556157437,0.294635743000978,-0.1233440172137126,-1.1941503207864748,1.0479948325936534,0.185181000859592,0.2290623962236911,-0.077311067189664,1.0277751889788251,1
-0.3024687549571899,0.2444600666700644,-0.5304621394659691,-1.2739392975832382,-0.9976621818730624,-1.1143026270923242,-0.0105005174734322,0.9948152259801778,-0.4296420869521283,-0.9729754237340348,1
1.150926476908687,0.6805602050950109,0.6425685850051122,-0.004827765158483,1.1838599758066175,-1.3154465768305543,-0.3529431745562245,-0.5749780750206197,-0.3904941958674102,1.0277751889788251,0
-0.4439065459776951,0.0214543140663985,1.6366624193026382,-0.1233440172137126,-1.5921647560213357,-0.3600128155739598,0.2830217600261037,1.1479657919314752,-1.6823746016631125,1.0277751889788251,0
0.6778414517711365,0.3534851012763005,-1.295914391875064,-1.17517575420388,-0.226824098443522,0.7462789079863079,-0.8910673499720405,1.1479657919314752,-0.6253815423757195,-0.9729754237340348,0
-1.229130144401877,0.3980862517970339,-0.1825292974618349,-1.3183828921039495,1.4005007443521746,1.098280820028211,0.8700663150251764,-1.6087443951918767,1.684344031622657,-0.9729754237340348,2
0.4388603565985597,0.2246373331052938,0.5928638932902358,1.5605743974043478,0.0855416608547233,-0.1085828784011717,-1.0867488683050648,0.4205006036628128,0.1184283882339271,1.0277751889788251,2
-0.5999758326210106,-0.0231468364543349,0.2101377670856881,-0.1233440172137126,-1.6727752745499151,-1.2148746019614394,-0.6953858316390167,-1.072717414362336,1.566900358368502,1.0277751889788251,1
-1.2925332921007242,0.2295930164964861,-1.628935826364735,-0.3603765213241731,0.6548534479628153,0.7462789079863079,0.6743847966921522,-1.4938814707284036,-1.643226710578394,1.0277751889788251,2
0.3998430349377303,-1.4503836531177965,1.5372530358728855,-0.5282745450690822,-0.6298766910864191,-1.5165905265687851,1.261429351691224,0.1141994717602181,-0.8994167799687474,1.0277751889788251,0
0.4242288609757483,-0.8705686963482654,-0.5254916702944814,1.0766330348454918,-0.0907938484265441,-0.9634446647886512,-1.1356692478883206,1.4159792823462454,-1.5649309284089574,1.0277751889788251,2
-0.1951711203899106,-0.4493356080968965,1.174408786354288,0.2865246878106245,1.4508823184325368,1.701712669242903,-1.2824303866380888,0.7268017355654077,1.0971256653518833,-0.9729754237340348,2
-0.1220136422758563,1.726209400636644,-0.301820557577538,-1.4319609669902116,0.7858455405717573,-0.1588688658357291,0.6743847966921522,-1.417306187752755,1.2145693386060377,-0.9729754237340348,1
1.5069595370637512,0.5517124369240035,1.1197336254679244,-0.7949361121933499,1.1032494572780385,-0.9634446647886512,-0.3529431745562245,-0.8812792069232144,0.6664988634199824,-0.9729754237340348,0
-0.1512766335214781,0.2196816497141015,1.4527550599575958,-0.7504925176726387,0.1107324478949044,0.2937050210752892,-1.4781119049711129,1.607417489785367,-1.2125999086464931,-0.9729754237340348,0
1.4972052066485435,-0.4741140250528594,-1.072243279158121,-1.4517136756660836,-0.4585793392131875,1.3999967446355577,-1.0378284887218086,1.2628287163949483,0.431611516911673,-0.9729754237340348,0
0.1315989485195314,0.8391420736131734,-0.8585131047841524,0.5087426604141809,-0.9976621818730624,-1.1143026270923242,-1.2824303866380888,-1.647032036679701,1.4494566851143476,1.0277751889788251,1
0.7314902690547768,-0.8656130129570728,0.354281373058829,-0.4591400647035314,0.6750060775949605,-0.3600128155739598,-0.9399877295552967,-0.3452522260936739,-0.0381631761049459,-0.9729754237340348,0
1.297241433136796,0.7301170390069366,-0.2570863350341494,1.2099638184076258,-0.7910977281435777,-1.0137306522232088,1.2125089721079685,-1.647032036679701,-1.7606703838325484,-0.9729754237340348,1
